dataset,seed,budget,corr_threshold,cluster_id,cluster_size,representative_rule_id,representative_importance,selected
covtype_binary_20000,23,100,0.75,35,11,52,16.569784705860492,1
covtype_binary_20000,23,100,0.75,36,8,95,12.17456591139074,1
covtype_binary_20000,23,100,0.75,37,20,72,17.962488623710215,1
covtype_binary_20000,23,100,0.75,38,10,42,17.05577699377347,1
covtype_binary_20000,23,100,0.75,39,12,317,17.962488623710215,1
covtype_binary_20000,23,100,0.75,40,12,451,17.962488623710215,1
covtype_binary_20000,23,100,0.75,41,6,470,17.962488623710215,1
covtype_binary_20000,23,100,0.75,42,21,393,17.962488623710215,1
covtype_binary_20000,23,100,0.75,43,12,117,16.85526515369253,1
covtype_binary_20000,23,100,0.75,44,11,489,17.962488623710215,1
covtype_binary_20000,23,100,0.75,45,21,460,17.962488623710215,1
covtype_binary_20000,23,100,0.75,46,9,154,17.234603691213103,1
covtype_binary_20000,23,100,0.75,47,8,162,17.962488623710463,1
covtype_binary_20000,23,100,0.75,48,7,348,17.923351342167535,1
covtype_binary_20000,23,100,0.75,49,9,344,17.18494788440195,1
covtype_binary_20000,23,100,0.75,50,2,467,0.02138676267679973,1
covtype_binary_20000,23,100,0.75,51,12,88,16.995228566926745,1
covtype_binary_20000,23,100,0.75,52,42,36,16.816694572471853,1
covtype_binary_20000,23,100,0.75,53,12,436,17.962488623710215,1
covtype_binary_20000,23,100,0.75,54,12,294,17.962488623710215,1
covtype_binary_20000,23,100,0.75,55,4,115,6.750844381248327,1
covtype_binary_20000,23,100,0.75,56,6,188,5.992659366109425,1
covtype_binary_20000,23,100,0.75,57,1,69,17.05136272719542,1
covtype_binary_20000,23,100,0.75,58,4,224,2.3264105063435063,1
covtype_binary_20000,23,100,0.75,59,12,49,11.586459825730604,1
covtype_binary_20000,23,100,0.75,60,19,281,17.962488623710215,1
covtype_binary_20000,23,100,0.75,61,9,197,17.565970277277618,1
covtype_binary_20000,23,100,0.75,62,9,76,17.789050568412076,1
covtype_binary_20000,23,100,0.75,63,8,102,17.478618805764675,1
covtype_binary_20000,23,100,0.75,64,8,278,17.810006641440317,1
covtype_binary_20000,23,100,0.75,65,8,377,17.205991840494256,1
covtype_binary_20000,23,100,0.75,66,18,432,17.962488623710215,1
covtype_binary_20000,23,100,0.75,67,9,426,17.262293601525073,1
covtype_binary_20000,23,100,0.75,68,9,202,17.81380557649701,1
covtype_binary_20000,23,100,0.75,69,7,765,17.89466974140207,1
covtype_binary_20000,23,100,0.75,70,18,74,17.962488623710215,1
covtype_binary_20000,23,100,0.75,71,1,769,0.00019559248773814986,1
covtype_binary_20000,23,100,0.75,72,12,223,16.96647607103418,1
covtype_binary_20000,23,100,0.75,73,7,118,17.640570048334858,1
covtype_binary_20000,23,100,0.75,74,9,396,17.648173536034605,1
covtype_binary_20000,23,100,0.75,75,18,26,17.962488623710215,1
covtype_binary_20000,23,100,0.85,1,4,10,16.735166979646067,1
covtype_binary_20000,23,100,0.85,2,12,565,17.962488623710215,1
covtype_binary_20000,23,100,0.85,3,6,775,17.962488623710215,1
covtype_binary_20000,23,100,0.85,4,43,47,16.599583066455732,1
covtype_binary_20000,23,100,0.85,5,18,353,17.962488623710215,1
covtype_binary_20000,23,100,0.85,6,10,85,14.114637350789467,1
covtype_binary_20000,23,100,0.85,7,7,845,17.962488623710215,1
covtype_binary_20000,23,100,0.85,8,13,308,17.96249326195287,1
covtype_binary_20000,23,100,0.85,9,9,259,17.289569609310643,1
covtype_binary_20000,23,100,0.85,10,1,314,0.011049973506491728,1
covtype_binary_20000,23,100,0.85,11,1,847,0.00030802768570736827,1
covtype_binary_20000,23,100,0.85,12,6,212,11.111479608183211,1
covtype_binary_20000,23,100,0.85,13,9,192,17.804022184128403,1
covtype_binary_20000,23,100,0.85,14,9,77,16.680843301642522,1
covtype_binary_20000,23,100,0.85,15,10,127,6.5910725901438685,1
covtype_binary_20000,23,100,0.85,16,6,427,17.962488623710215,1
covtype_binary_20000,23,100,0.85,17,41,120,9.381472283709542,1
covtype_binary_20000,23,100,0.85,18,6,524,17.962488623710215,1
covtype_binary_20000,23,100,0.85,19,48,655,17.962488623710215,1
covtype_binary_20000,23,100,0.85,20,18,355,17.962488623710215,1
covtype_binary_20000,23,100,0.85,21,1,340,0.031160045972639883,1
covtype_binary_20000,23,100,0.85,22,6,492,17.962488623710215,1
covtype_binary_20000,23,100,0.85,23,12,792,17.962488623710215,1
covtype_binary_20000,23,100,0.85,24,8,48,16.448632054278278,1
covtype_binary_20000,23,100,0.85,25,11,354,17.962488623710215,1
covtype_binary_20000,23,100,0.85,26,31,566,17.962488623710215,1
covtype_binary_20000,23,100,0.85,27,1,464,0.005809547655951319,1
covtype_binary_20000,23,100,0.85,28,9,19,17.888505611255454,1
covtype_binary_20000,23,100,0.85,29,9,53,17.962488623710215,1
covtype_binary_20000,23,100,0.85,30,9,320,16.680977266494814,1
covtype_binary_20000,23,100,0.85,31,11,111,3.966457885515128,1
covtype_binary_20000,23,100,0.85,32,12,669,17.962488623710215,1
covtype_binary_20000,23,100,0.85,33,12,552,17.962488623710215,1
covtype_binary_20000,23,100,0.85,34,9,143,17.12045572891549,1
covtype_binary_20000,23,100,0.85,35,12,533,17.962488623710215,1
covtype_binary_20000,23,100,0.85,36,12,623,17.962488623710215,1
covtype_binary_20000,23,100,0.85,37,11,238,17.806935604112194,1
covtype_binary_20000,23,100,0.85,38,18,476,17.951188637821605,1
covtype_binary_20000,23,100,0.85,39,6,319,17.962488623710215,1
covtype_binary_20000,23,100,0.85,40,6,644,17.962488623710215,1
covtype_binary_20000,23,100,0.85,41,11,52,16.569784705860492,1
covtype_binary_20000,23,100,0.85,42,8,95,12.17456591139074,1
covtype_binary_20000,23,100,0.85,43,20,72,17.962488623710215,1
covtype_binary_20000,23,100,0.85,44,10,42,17.05577699377347,1
covtype_binary_20000,23,100,0.85,45,12,317,17.962488623710215,1
covtype_binary_20000,23,100,0.85,46,6,451,17.962488623710215,1
covtype_binary_20000,23,100,0.85,47,6,528,17.962488623710215,1
covtype_binary_20000,23,100,0.85,48,6,470,17.962488623710215,1
covtype_binary_20000,23,100,0.85,49,9,4,17.829082562624638,1
covtype_binary_20000,23,100,0.85,50,12,393,17.962488623710215,1
covtype_binary_20000,23,100,0.85,51,12,117,16.85526515369253,1
covtype_binary_20000,23,100,0.85,52,5,788,17.962488623710215,1
covtype_binary_20000,23,100,0.85,53,6,489,17.962488623710215,1
covtype_binary_20000,23,100,0.85,54,20,460,17.962488623710215,1
covtype_binary_20000,23,100,0.85,55,1,699,0.0046176020153000374,1
covtype_binary_20000,23,100,0.85,56,9,154,17.234603691213103,1
covtype_binary_20000,23,100,0.85,57,8,162,17.962488623710463,1
covtype_binary_20000,23,100,0.85,58,7,348,17.923351342167535,1
covtype_binary_20000,23,100,0.85,59,9,344,17.18494788440195,1
covtype_binary_20000,23,100,0.85,60,2,467,0.02138676267679973,1
covtype_binary_20000,23,100,0.85,61,12,88,16.995228566926745,1
covtype_binary_20000,23,100,0.85,62,42,36,16.816694572471853,1
covtype_binary_20000,23,100,0.85,63,6,436,17.962488623710215,1
covtype_binary_20000,23,100,0.85,64,6,703,17.87839452497665,1
covtype_binary_20000,23,100,0.85,65,6,717,17.962488623710215,1
covtype_binary_20000,23,100,0.85,66,6,294,17.962488623710215,1
covtype_binary_20000,23,100,0.85,67,3,97,6.3945371243023965,1
covtype_binary_20000,23,100,0.85,68,1,115,6.750844381248327,1
covtype_binary_20000,23,100,0.85,69,6,188,5.992659366109425,1
covtype_binary_20000,23,100,0.85,70,1,69,17.05136272719542,1
covtype_binary_20000,23,100,0.85,71,4,224,2.3264105063435063,1
covtype_binary_20000,23,100,0.85,72,12,49,11.586459825730604,1
covtype_binary_20000,23,100,0.85,73,19,281,17.962488623710215,1
covtype_binary_20000,23,100,0.85,74,9,197,17.565970277277618,1
covtype_binary_20000,23,100,0.85,75,9,76,17.789050568412076,1
covtype_binary_20000,23,100,0.85,76,8,102,17.478618805764675,1
covtype_binary_20000,23,100,0.85,77,8,278,17.810006641440317,1
covtype_binary_20000,23,100,0.85,78,8,377,17.205991840494256,1
covtype_binary_20000,23,100,0.85,79,6,432,17.962488623710215,1
covtype_binary_20000,23,100,0.85,80,12,530,17.962488623710215,1
covtype_binary_20000,23,100,0.85,81,9,426,17.262293601525073,1
covtype_binary_20000,23,100,0.85,82,9,202,17.81380557649701,1
covtype_binary_20000,23,100,0.85,83,7,765,17.89466974140207,1
covtype_binary_20000,23,100,0.85,84,17,74,17.962488623710215,1
covtype_binary_20000,23,100,0.85,85,1,231,2.9754805071109613,1
covtype_binary_20000,23,100,0.85,86,1,769,0.00019559248773814986,1
covtype_binary_20000,23,100,0.85,87,12,223,16.96647607103418,1
covtype_binary_20000,23,100,0.85,88,7,118,17.640570048334858,1
covtype_binary_20000,23,100,0.85,89,9,396,17.648173536034605,1
covtype_binary_20000,23,100,0.85,90,18,26,17.962488623710215,1
covtype_binary_20000,23,100,0.9,1,4,10,16.735166979646067,1
covtype_binary_20000,23,100,0.9,2,12,565,17.962488623710215,1
covtype_binary_20000,23,100,0.9,3,6,775,17.962488623710215,1
covtype_binary_20000,23,100,0.9,4,43,47,16.599583066455732,1
covtype_binary_20000,23,100,0.9,5,6,772,17.962488623710215,1
covtype_binary_20000,23,100,0.9,6,12,353,17.962488623710215,1
covtype_binary_20000,23,100,0.9,7,10,85,14.114637350789467,1
covtype_binary_20000,23,100,0.9,8,7,845,17.962488623710215,1
covtype_binary_20000,23,100,0.9,9,7,57,17.962488623710215,1
covtype_binary_20000,23,100,0.9,10,6,308,17.96249326195287,1
covtype_binary_20000,23,100,0.9,11,9,259,17.289569609310643,1
covtype_binary_20000,23,100,0.9,12,1,314,0.011049973506491728,1
covtype_binary_20000,23,100,0.9,13,1,847,0.00030802768570736827,0
covtype_binary_20000,23,100,0.9,14,6,212,11.111479608183211,1
covtype_binary_20000,23,100,0.9,15,9,192,17.804022184128403,1
covtype_binary_20000,23,100,0.9,16,9,77,16.680843301642522,1
covtype_binary_20000,23,100,0.9,17,10,127,6.5910725901438685,1
covtype_binary_20000,23,100,0.9,18,6,427,17.962488623710215,1
covtype_binary_20000,23,100,0.9,19,41,120,9.381472283709542,1
covtype_binary_20000,23,100,0.9,20,6,524,17.962488623710215,1
covtype_binary_20000,23,100,0.9,21,6,655,17.962488623710215,1
covtype_binary_20000,23,100,0.9,22,42,167,8.650937954115555,1
covtype_binary_20000,23,100,0.9,23,18,355,17.962488623710215,1
covtype_binary_20000,23,100,0.9,24,1,340,0.031160045972639883,1
covtype_binary_20000,23,100,0.9,25,6,492,17.962488623710215,1
covtype_binary_20000,23,100,0.9,26,6,792,17.962488623710215,1
covtype_binary_20000,23,100,0.9,27,6,722,17.91765270989088,1
covtype_binary_20000,23,100,0.9,28,8,48,16.448632054278278,1
covtype_binary_20000,23,100,0.9,29,11,354,17.962488623710215,1
covtype_binary_20000,23,100,0.9,30,31,566,17.962488623710215,1
covtype_binary_20000,23,100,0.9,31,1,464,0.005809547655951319,1
covtype_binary_20000,23,100,0.9,32,9,19,17.888505611255454,1
covtype_binary_20000,23,100,0.9,33,9,53,17.962488623710215,1
covtype_binary_20000,23,100,0.9,34,9,320,16.680977266494814,1
covtype_binary_20000,23,100,0.9,35,11,111,3.966457885515128,1
covtype_binary_20000,23,100,0.9,36,6,812,17.962488623710215,1
covtype_binary_20000,23,100,0.9,37,6,669,17.962488623710215,1
covtype_binary_20000,23,100,0.9,38,6,552,17.962488623710215,1
covtype_binary_20000,23,100,0.9,39,6,861,17.962488623710215,1
covtype_binary_20000,23,100,0.9,40,9,143,17.12045572891549,1
covtype_binary_20000,23,100,0.9,41,6,533,17.962488623710215,1
covtype_binary_20000,23,100,0.9,42,6,262,17.882405865671778,1
covtype_binary_20000,23,100,0.9,43,6,623,17.962488623710215,1
covtype_binary_20000,23,100,0.9,44,6,688,17.962488623710215,1
covtype_binary_20000,23,100,0.9,45,6,629,17.777088896651254,1
covtype_binary_20000,23,100,0.9,46,5,238,17.806935604112194,1
covtype_binary_20000,23,100,0.9,47,6,569,17.631287774305008,1
covtype_binary_20000,23,100,0.9,48,12,476,17.951188637821605,1
covtype_binary_20000,23,100,0.9,49,6,319,17.962488623710215,1
covtype_binary_20000,23,100,0.9,50,6,644,17.962488623710215,1
covtype_binary_20000,23,100,0.9,51,11,52,16.569784705860492,1
covtype_binary_20000,23,100,0.9,52,8,95,12.17456591139074,1
covtype_binary_20000,23,100,0.9,53,20,72,17.962488623710215,1
covtype_binary_20000,23,100,0.9,54,10,42,17.05577699377347,1
covtype_binary_20000,23,100,0.9,55,6,797,17.841645941924288,1
covtype_binary_20000,23,100,0.9,56,6,317,17.962488623710215,1
covtype_binary_20000,23,100,0.9,57,6,451,17.962488623710215,1
covtype_binary_20000,23,100,0.9,58,6,528,17.962488623710215,1
covtype_binary_20000,23,100,0.9,59,6,470,17.962488623710215,1
covtype_binary_20000,23,100,0.9,60,9,4,17.829082562624638,1
covtype_binary_20000,23,100,0.9,61,6,915,17.836839729150704,1
covtype_binary_20000,23,100,0.9,62,6,393,17.962488623710215,1
covtype_binary_20000,23,100,0.9,63,12,117,16.85526515369253,1
covtype_binary_20000,23,100,0.9,64,5,788,17.962488623710215,1
covtype_binary_20000,23,100,0.9,65,6,489,17.962488623710215,1
covtype_binary_20000,23,100,0.9,66,20,460,17.962488623710215,1
covtype_binary_20000,23,100,0.9,67,1,699,0.0046176020153000374,0
covtype_binary_20000,23,100,0.9,68,9,154,17.234603691213103,1
covtype_binary_20000,23,100,0.9,69,8,162,17.962488623710463,1
covtype_binary_20000,23,100,0.9,70,7,348,17.923351342167535,1
covtype_binary_20000,23,100,0.9,71,9,344,17.18494788440195,1
covtype_binary_20000,23,100,0.9,72,2,467,0.02138676267679973,1
covtype_binary_20000,23,100,0.9,73,12,88,16.995228566926745,1
covtype_binary_20000,23,100,0.9,74,42,36,16.816694572471853,1
covtype_binary_20000,23,100,0.9,75,6,436,17.962488623710215,1
covtype_binary_20000,23,100,0.9,76,6,703,17.87839452497665,1
covtype_binary_20000,23,100,0.9,77,6,717,17.962488623710215,1
covtype_binary_20000,23,100,0.9,78,6,294,17.962488623710215,1
covtype_binary_20000,23,100,0.9,79,3,97,6.3945371243023965,1
covtype_binary_20000,23,100,0.9,80,1,115,6.750844381248327,1
covtype_binary_20000,23,100,0.9,81,6,188,5.992659366109425,1
covtype_binary_20000,23,100,0.9,82,1,69,17.05136272719542,1
covtype_binary_20000,23,100,0.9,83,4,224,2.3264105063435063,1
covtype_binary_20000,23,100,0.9,84,12,49,11.586459825730604,1
covtype_binary_20000,23,100,0.9,85,19,281,17.962488623710215,1
covtype_binary_20000,23,100,0.9,86,9,197,17.565970277277618,1
covtype_binary_20000,23,100,0.9,87,9,76,17.789050568412076,1
covtype_binary_20000,23,100,0.9,88,8,102,17.478618805764675,1
covtype_binary_20000,23,100,0.9,89,8,278,17.810006641440317,1
covtype_binary_20000,23,100,0.9,90,8,377,17.205991840494256,1
covtype_binary_20000,23,100,0.9,91,6,432,17.962488623710215,1
covtype_binary_20000,23,100,0.9,92,12,530,17.962488623710215,1
covtype_binary_20000,23,100,0.9,93,9,426,17.262293601525073,1
covtype_binary_20000,23,100,0.9,94,9,202,17.81380557649701,1
covtype_binary_20000,23,100,0.9,95,7,765,17.89466974140207,1
covtype_binary_20000,23,100,0.9,96,17,74,17.962488623710215,1
covtype_binary_20000,23,100,0.9,97,1,231,2.9754805071109613,1
covtype_binary_20000,23,100,0.9,98,1,769,0.00019559248773814986,0
covtype_binary_20000,23,100,0.9,99,12,223,16.96647607103418,1
covtype_binary_20000,23,100,0.9,100,7,118,17.640570048334858,1
covtype_binary_20000,23,100,0.9,101,9,396,17.648173536034605,1
covtype_binary_20000,23,100,0.9,102,9,240,16.27002156770226,1
covtype_binary_20000,23,100,0.9,103,9,26,17.962488623710215,1
covtype_binary_20000,29,25,0.75,1,23,355,17.982036528014365,1
covtype_binary_20000,29,25,0.75,2,9,14,17.903091537824352,0
covtype_binary_20000,29,25,0.75,3,9,61,17.07481696356765,0
covtype_binary_20000,29,25,0.75,4,6,36,17.179522024729742,0
covtype_binary_20000,29,25,0.75,5,12,367,17.982036528014365,1
covtype_binary_20000,29,25,0.75,6,6,414,17.982036528014365,1
covtype_binary_20000,29,25,0.75,7,12,638,17.982036528014365,1
covtype_binary_20000,29,25,0.75,8,12,494,17.982036528014365,1
covtype_binary_20000,29,25,0.75,9,6,277,17.982036528014365,1
covtype_binary_20000,29,25,0.75,10,12,511,17.971251206722336,0
covtype_binary_20000,29,25,0.75,11,11,173,11.773731413610982,0
covtype_binary_20000,29,25,0.75,12,10,135,17.804951466592918,0
covtype_binary_20000,29,25,0.75,13,7,333,17.982036528014365,1
covtype_binary_20000,29,25,0.75,14,12,573,17.982036528014365,1
covtype_binary_20000,29,25,0.75,15,12,60,17.838162142518755,0
covtype_binary_20000,29,25,0.75,16,18,422,17.901049535824527,0
covtype_binary_20000,29,25,0.75,17,9,769,17.38079111228307,0
covtype_binary_20000,29,25,0.75,18,6,363,17.982036528014365,1
covtype_binary_20000,29,25,0.75,19,11,338,17.982036528014365,1
covtype_binary_20000,29,25,0.75,20,2,310,7.875231055211841,0
covtype_binary_20000,29,25,0.75,21,6,318,17.982036528014365,1
covtype_binary_20000,29,25,0.75,22,14,262,17.982036528014365,1
covtype_binary_20000,29,25,0.75,23,7,914,17.961248392226562,0
covtype_binary_20000,29,25,0.75,24,14,83,17.982036528014365,1
covtype_binary_20000,29,25,0.75,25,9,197,17.96570565416134,0
covtype_binary_20000,29,25,0.75,26,9,257,17.120849592951565,0
covtype_binary_20000,29,25,0.75,27,9,124,17.26181929103048,0
covtype_binary_20000,29,25,0.75,28,7,52,17.854398975631398,0
covtype_binary_20000,29,25,0.75,29,84,170,11.129878127757062,0
covtype_binary_20000,29,25,0.75,30,18,296,17.982036528014365,1
covtype_binary_20000,29,25,0.75,31,8,147,17.37283018935025,0
covtype_binary_20000,29,25,0.75,32,11,343,17.982036528014365,1
covtype_binary_20000,29,25,0.75,33,12,118,17.59114141967468,0
covtype_binary_20000,29,25,0.75,34,13,366,17.982036528014365,1
covtype_binary_20000,29,25,0.75,35,8,473,17.982036528014365,1
covtype_binary_20000,29,25,0.75,36,12,47,17.835807523193264,0
covtype_binary_20000,29,25,0.75,37,1,213,0.0010209075134507417,0
covtype_binary_20000,29,25,0.75,38,6,408,17.982036528014365,1
covtype_binary_20000,29,25,0.75,39,12,84,17.402561196810364,0
covtype_binary_20000,29,25,0.75,40,9,171,17.982036528014365,1
covtype_binary_20000,29,25,0.75,41,10,134,17.0067631353234,0
covtype_binary_20000,29,25,0.75,42,6,190,17.982036528014365,1
covtype_binary_20000,29,25,0.75,43,40,215,16.673132200942085,0
covtype_binary_20000,29,25,0.75,44,9,95,17.90855720594396,0
covtype_binary_20000,29,25,0.75,45,5,743,17.982036528014365,1
covtype_binary_20000,29,25,0.75,46,42,140,15.65499416938532,0
covtype_binary_20000,29,25,0.75,47,12,540,17.982036528014365,1
covtype_binary_20000,29,25,0.75,48,8,155,17.591463554883703,0
covtype_binary_20000,29,25,0.75,49,8,687,17.83645322433988,0
covtype_binary_20000,29,25,0.75,50,8,57,17.179943937309044,0
covtype_binary_20000,29,25,0.75,51,6,245,12.536928460785298,0
covtype_binary_20000,29,25,0.75,52,18,264,17.982036528014365,1
covtype_binary_20000,29,25,0.75,53,1,508,0.002642789476660523,0
covtype_binary_20000,29,25,0.75,54,7,381,17.496093880878522,0
covtype_binary_20000,29,25,0.75,55,7,282,17.759926951715563,0
covtype_binary_20000,29,25,0.75,56,18,246,17.982036528014365,1
covtype_binary_20000,29,25,0.75,57,26,27,17.982036528014365,1
covtype_binary_20000,29,25,0.75,58,9,278,17.76226832604534,0
covtype_binary_20000,29,25,0.75,59,9,566,16.30716716728386,0
covtype_binary_20000,29,25,0.75,60,2,379,0.0005036070281158045,0
covtype_binary_20000,29,25,0.75,61,29,400,17.982036528014365,0
covtype_binary_20000,29,25,0.75,62,12,70,15.42081702478828,0
covtype_binary_20000,29,25,0.75,63,1,217,0.023279492621125164,0
covtype_binary_20000,29,25,0.75,64,13,592,17.982036528014365,0
covtype_binary_20000,29,25,0.75,65,17,359,17.982036528014365,0
covtype_binary_20000,29,25,0.75,66,6,412,17.982036528014365,0
covtype_binary_20000,29,25,0.75,67,12,481,17.938866469972254,0
covtype_binary_20000,29,25,0.75,68,12,300,17.982036528014365,0
covtype_binary_20000,29,25,0.75,69,18,622,17.982036528014365,0
covtype_binary_20000,29,25,0.75,70,18,301,17.982036528014365,0
covtype_binary_20000,29,25,0.75,71,9,11,17.45423060284944,0
covtype_binary_20000,29,25,0.75,72,12,612,17.982036528014365,0
covtype_binary_20000,29,25,0.75,73,12,42,17.779215738558406,0
covtype_binary_20000,29,25,0.75,74,9,256,17.453250889797342,0
covtype_binary_20000,29,25,0.75,75,9,54,17.70627576503184,0
covtype_binary_20000,29,25,0.75,76,4,63,14.837318428288443,0
covtype_binary_20000,29,25,0.75,77,9,247,16.993722396964397,0
covtype_binary_20000,29,25,0.75,78,9,382,17.811280541444134,0
covtype_binary_20000,29,25,0.85,1,22,355,17.982036528014365,1
covtype_binary_20000,29,25,0.85,2,1,203,0.22475632479895824,0
covtype_binary_20000,29,25,0.85,3,9,14,17.903091537824352,0
covtype_binary_20000,29,25,0.85,4,9,61,17.07481696356765,0
covtype_binary_20000,29,25,0.85,5,6,36,17.179522024729742,0
covtype_binary_20000,29,25,0.85,6,6,578,17.982036528014365,1
covtype_binary_20000,29,25,0.85,7,6,367,17.982036528014365,1
covtype_binary_20000,29,25,0.85,8,6,414,17.982036528014365,1
covtype_binary_20000,29,25,0.85,9,12,638,17.982036528014365,1
covtype_binary_20000,29,25,0.85,10,6,753,17.4204243974571,0
covtype_binary_20000,29,25,0.85,11,6,494,17.982036528014365,1
covtype_binary_20000,29,25,0.85,12,6,277,17.982036528014365,1
covtype_binary_20000,29,25,0.85,13,12,511,17.971251206722336,0
covtype_binary_20000,29,25,0.85,14,11,173,11.773731413610982,0
covtype_binary_20000,29,25,0.85,15,9,135,17.804951466592918,0
covtype_binary_20000,29,25,0.85,16,1,128,0.0037187932170019145,0
covtype_binary_20000,29,25,0.85,17,7,333,17.982036528014365,1
covtype_binary_20000,29,25,0.85,18,12,573,17.982036528014365,1
covtype_binary_20000,29,25,0.85,19,12,60,17.838162142518755,0
covtype_binary_20000,29,25,0.85,20,9,24,16.961680217265677,0
covtype_binary_20000,29,25,0.85,21,9,422,17.901049535824527,0
covtype_binary_20000,29,25,0.85,22,9,769,17.38079111228307,0
covtype_binary_20000,29,25,0.85,23,6,363,17.982036528014365,1
covtype_binary_20000,29,25,0.85,24,11,338,17.982036528014365,1
covtype_binary_20000,29,25,0.85,25,2,310,7.875231055211841,0
covtype_binary_20000,29,25,0.85,26,6,318,17.982036528014365,1
covtype_binary_20000,29,25,0.85,27,14,262,17.982036528014365,1
covtype_binary_20000,29,25,0.85,28,7,914,17.961248392226562,0
covtype_binary_20000,29,25,0.85,29,14,83,17.982036528014365,1
covtype_binary_20000,29,25,0.85,30,9,197,17.96570565416134,0
covtype_binary_20000,29,25,0.85,31,9,257,17.120849592951565,0
covtype_binary_20000,29,25,0.85,32,9,124,17.26181929103048,0
covtype_binary_20000,29,25,0.85,33,7,52,17.854398975631398,0
covtype_binary_20000,29,25,0.85,34,42,170,11.129878127757062,0
covtype_binary_20000,29,25,0.85,35,42,130,9.957632527562142,0
covtype_binary_20000,29,25,0.85,36,6,746,17.982036528014365,1
covtype_binary_20000,29,25,0.85,37,12,296,17.982036528014365,1
covtype_binary_20000,29,25,0.85,38,8,147,17.37283018935025,0
covtype_binary_20000,29,25,0.85,39,11,343,17.982036528014365,1
covtype_binary_20000,29,25,0.85,40,12,118,17.59114141967468,0
covtype_binary_20000,29,25,0.85,41,13,366,17.982036528014365,1
covtype_binary_20000,29,25,0.85,42,7,473,17.982036528014365,1
covtype_binary_20000,29,25,0.85,43,1,662,0.0015276296191394922,0
covtype_binary_20000,29,25,0.85,44,12,47,17.835807523193264,0
covtype_binary_20000,29,25,0.85,45,1,213,0.0010209075134507417,0
covtype_binary_20000,29,25,0.85,46,6,408,17.982036528014365,1
covtype_binary_20000,29,25,0.85,47,12,84,17.402561196810364,0
covtype_binary_20000,29,25,0.85,48,9,171,17.982036528014365,1
covtype_binary_20000,29,25,0.85,49,10,134,17.0067631353234,0
covtype_binary_20000,29,25,0.85,50,6,190,17.982036528014365,1
covtype_binary_20000,29,25,0.85,51,40,215,16.673132200942085,0
covtype_binary_20000,29,25,0.85,52,9,95,17.90855720594396,0
covtype_binary_20000,29,25,0.85,53,5,743,17.982036528014365,1
covtype_binary_20000,29,25,0.85,54,42,140,15.65499416938532,0
covtype_binary_20000,29,25,0.85,55,6,912,17.982036528014365,1
covtype_binary_20000,29,25,0.85,56,6,540,17.982036528014365,1
covtype_binary_20000,29,25,0.85,57,8,155,17.591463554883703,0
covtype_binary_20000,29,25,0.85,58,8,687,17.83645322433988,0
covtype_binary_20000,29,25,0.85,59,8,57,17.179943937309044,0
covtype_binary_20000,29,25,0.85,60,6,245,12.536928460785298,0
covtype_binary_20000,29,25,0.85,61,6,264,17.982036528014365,0
covtype_binary_20000,29,25,0.85,62,12,428,17.982036528014365,0
covtype_binary_20000,29,25,0.85,63,1,508,0.002642789476660523,0
covtype_binary_20000,29,25,0.85,64,7,381,17.496093880878522,0
covtype_binary_20000,29,25,0.85,65,7,282,17.759926951715563,0
covtype_binary_20000,29,25,0.85,66,18,246,17.982036528014365,0
covtype_binary_20000,29,25,0.85,67,17,369,17.982036528014365,0
covtype_binary_20000,29,25,0.85,68,9,27,17.982036528014365,0
covtype_binary_20000,29,25,0.85,69,9,278,17.76226832604534,0
covtype_binary_20000,29,25,0.85,70,9,566,16.30716716728386,0
covtype_binary_20000,29,25,0.85,71,2,379,0.0005036070281158045,0
covtype_binary_20000,29,25,0.85,72,28,400,17.982036528014365,0
covtype_binary_20000,29,25,0.85,73,1,114,5.450249250220726,0
covtype_binary_20000,29,25,0.85,74,12,70,15.42081702478828,0
covtype_binary_20000,29,25,0.85,75,1,217,0.023279492621125164,0
covtype_binary_20000,29,25,0.85,76,13,592,17.982036528014365,0
covtype_binary_20000,29,25,0.85,77,6,359,17.982036528014365,0
covtype_binary_20000,29,25,0.85,78,11,78,13.857586485340468,0
covtype_binary_20000,29,25,0.85,79,6,412,17.982036528014365,0
covtype_binary_20000,29,25,0.85,80,12,481,17.938866469972254,0
covtype_binary_20000,29,25,0.85,81,12,300,17.982036528014365,0
covtype_binary_20000,29,25,0.85,82,18,622,17.982036528014365,0
covtype_binary_20000,29,25,0.85,83,6,755,17.982036528014365,0
covtype_binary_20000,29,25,0.85,84,12,301,17.982036528014365,0
covtype_binary_20000,29,25,0.85,85,9,11,17.45423060284944,0
covtype_binary_20000,29,25,0.85,86,12,612,17.982036528014365,0
covtype_binary_20000,29,25,0.85,87,12,42,17.779215738558406,0
covtype_binary_20000,29,25,0.85,88,9,256,17.453250889797342,0
covtype_binary_20000,29,25,0.85,89,9,54,17.70627576503184,0
covtype_binary_20000,29,25,0.85,90,4,63,14.837318428288443,0
covtype_binary_20000,29,25,0.85,91,9,247,16.993722396964397,0
covtype_binary_20000,29,25,0.85,92,9,382,17.811280541444134,0
covtype_binary_20000,29,25,0.9,1,22,355,17.982036528014365,1
covtype_binary_20000,29,25,0.9,2,1,203,0.22475632479895824,0
covtype_binary_20000,29,25,0.9,3,9,14,17.903091537824352,0
covtype_binary_20000,29,25,0.9,4,9,61,17.07481696356765,0
